# qdac_Pg_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "Plunger"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 101	201
-1.6	-0.000168	5.59436013e-11	3.04541442e-09	0.714746973804648	0.00124046309563894	3.98996167963066e-05	0.0222295028957678
-1.6	-0.000165	5.42115473e-11	2.95109333e-09	0.713195583769141	0.00112864283942129	0.000224800882674667	0.0221881987988346
-1.6	-0.000162	5.26696788e-11	2.8659133e-09	0.703881118205798	0.0010022890177422	-0.000873227302269996	0.0218539089327923
-1.6	-0.000159	6.12470805e-11	2.77533392e-09	0.694472977684375	0.000787509405884364	-0.000142650491959759	0.0216076430481086
-1.6	-0.000156	5.17609267e-11	2.68619238e-09	0.681665587511289	0.000913177794081099	-0.00165538125165586	0.0215384642574975
-1.6	-0.000153	6.25666885e-11	2.60735341e-09	0.66917024297941	0.00102378134389483	0.000312350952764177	0.0212515519366515
-1.6	-0.00015	5.15780718e-11	2.51477918e-09	0.648163254647898	0.00072814049205524	-0.000489201849478772	0.0212586645160351
-1.6	-0.000147	6.20125979e-11	2.42525957e-09	0.630860692412059	0.000789661757596927	0.00275777397969572	0.0212027264442688
-1.6	-0.000144	5.20249128e-11	2.34150368e-09	0.607425899897569	8.08543608484286e-05	-0.000383282038173176	0.0210991961645121
-1.6	-0.000141	6.13156542e-11	2.26754579e-09	0.58671065587379	0.000575507632612364	-0.0016461071768358	0.0212031366276676
-1.6	-0.000138	5.31641657e-11	2.19326724e-09	0.566999103165121	0.000423233128171827	-0.000595400072763368	0.0209486438319945
-1.6	-0.000135	6.15606253e-11	2.13392522e-09	0.549952932860256	0.00012145793079843	-0.00056184955225907	0.0209069842428607
-1.6	-0.000132	5.17373009e-11	2.05866581e-09	0.535399671064902	-3.97979602203064e-05	-0.000423632330579829	0.0208703699090623
-1.6	-0.000129	6.23735356e-11	2.00124546e-09	0.523338923998487	-0.000457890032839196	0.00101470851528278	0.0205368634932412
-1.6	-0.000126	5.19479136e-11	1.92175824e-09	0.511763965284765	-0.000194370148420245	-0.00122248347722426	0.0209676544634344
-1.6	-0.000123	6.22557222e-11	1.8612791e-09	0.5047363320801	-5.53970731081433e-05	0.00133523296964522	0.0206513689122895
-1.6	-0.00012	5.32712226e-11	1.7921056e-09	0.502356481064297	-0.000146697324653299	-3.42381698151116e-06	0.0206328710102156
-1.6	-0.000117	5.41543224e-11	1.7294533e-09	0.497148136844243	9.76512091409663e-05	-0.00115695984757397	0.0206640244361834
-1.6	-0.000114	5.98064917e-11	1.66445672e-09	0.49509818262072	0.000360837018437238	0.000455737552943586	0.0203285696493354
-1.6	-0.000111	5.45922685e-11	1.60406067e-09	0.492129023897269	0.000148602872035808	0.000611177134720945	0.0204400383443697
-1.6	-0.000108	5.89196578e-11	1.54081988e-09	0.490222447895729	6.69625988040141e-05	0.001034117366347	0.0200885754684201
-1.6	-0.000105	5.63153761e-11	1.48454836e-09	0.489643772146101	0.000623863336902623	0.00176508479083638	0.0199421892314788
-1.6	-0.000102	5.15069891e-11	1.41515697e-09	0.482567048217261	0.000319203386217558	0.000630731045420126	0.0199329272911325
-1.6	-9.9e-05	6.14921854e-11	1.35518909e-09	0.480798075059772	0.000324233879197587	0.00189459078616277	0.0198087702578614
-1.6	-9.6e-05	5.26490021e-11	1.29104199e-09	0.474841337636317	-9.06790747815903e-05	0.000946668752548952	0.0199349864116535
-1.6	-9.3e-05	6.1879333e-11	1.23644002e-09	0.469989316962787	8.9583719648013e-05	0.00231655461048292	0.0197579266632975
-1.6	-9e-05	5.36694879e-11	1.17833476e-09	0.458831848339884	-0.000261482725844274	0.000773554028034047	0.0197152634920519
-1.6	-8.7e-05	5.11347649e-11	1.11910024e-09	0.44932727646684	-8.70231927611954e-05	7.22494350186134e-05	0.0197427662862402
-1.6	-8.4e-05	6.28511972e-11	1.06212753e-09	0.433640027227834	-0.000271518438533075	0.000859012654348284	0.0198893138618755
-1.6	-8.1e-05	5.14053682e-11	1.01359317e-09	0.419956835423516	-0.000199206722942752	-0.00101833265615783	0.0196339159285292
-1.6	-7.8e-05	6.31316308e-11	9.58042095e-10	0.410816068833922	-0.000386478391985348	-0.00025344731931578	0.01937873402484
-1.6	-7.5e-05	5.20353429e-11	9.06683506e-10	0.394888484957058	-0.000391378288568577	-0.000757446469358406	0.0194236791826929
-1.6	-7.2e-05	5.20883624e-11	8.49066946e-10	0.392617491108851	-0.000376284523709246	-0.00207442474136914	0.0197419390832484
-1.6	-6.9e-05	6.21050231e-11	7.97569694e-10	0.393991069390442	-0.000452779148183421	-0.000531000943695895	0.0195965482246568
-1.6	-6.6e-05	5.182692e-11	7.48533441e-10	0.39285970712712	-0.000824108614200755	-0.00101749391664486	0.0195705590070456
-1.6	-6.3e-05	6.15661971e-11	6.92709465e-10	0.395401837620997	-0.000892926614402107	-0.000727753979698342	0.0196617468694365
-1.6	-6e-05	5.28866629e-11	6.45743843e-10	0.404349041421678	-0.00142290709881027	-0.00117171627933309	0.0194516919715815
-1.6	-5.7e-05	6.22243606e-11	5.93564612e-10	0.406827905255185	-0.000995384093648521	0.000198977661173446	0.0192773695135699
-1.6	-5.4e-05	5.1220925e-11	5.45454781e-10	0.409091198583821	-0.00065241573046988	-0.00187802262577585	0.019163108837228
-1.6	-5.1e-05	6.22395003e-11	4.92977501e-10	0.409802751857604	-0.000413509133467038	-0.000289769547065755	0.0192435526301755
-1.6	-4.8e-05	5.19115414e-11	4.43306547e-10	0.403422617705206	0.000593891708916453	-0.00214180983438728	0.0193442608482425
-1.6	-4.5e-05	6.21509578e-11	3.89889375e-10	0.394305258908953	0.00131439223683867	-0.000746725387290523	0.0193523072783485
-1.6	-4.2e-05	5.55349719e-11	3.42574844e-10	0.38559795220433	0.00207930985426834	-0.0021736257065559	0.0192707600922227
-1.6	-3.9e-05	5.8988846e-11	2.90505277e-10	0.37577971583005	0.00248381610386907	-0.00064797899925886	0.0193583233009828
-1.6	-3.6e-05	5.75317218e-11	2.47152496e-10	0.369096855416043	0.00268710895822399	-0.000417017226638809	0.0192246254027482
-1.6	-3.3e-05	5.81613003e-11	1.97966399e-10	0.35868067017132	0.00288686466448938	-0.00111783690067012	0.0192531522881007
-1.6	-3e-05	5.89377174e-11	1.53938544e-10	0.353835278066964	0.00243574534889317	0.000631122086887834	0.0193542953003824
-1.6	-2.7e-05	5.3084078e-11	1.08956225e-10	0.346279044311769	0.00199121819261365	-9.87227383911862e-05	0.0191508771693563
-1.6	-2.4e-05	6.24482405e-11	6.55959814e-11	0.340982253625425	0.000987222470275404	0.000520357411924645	0.0192993389341077
-1.6	-2.1e-05	5.54555041e-11	1.75713889e-11	0.340847079071417	2.82921514540136e-05	0.000691073802894241	0.0193975628082986
-1.6	-1.8e-05	6.20887994e-11	-2.41105436e-11	0.341052148878459	-0.000395813182489269	0.000703274236877349	0.0194695773332229
-1.6	-1.5e-05	5.59727346e-11	-6.95472307e-11	0.34081605828096	-0.00150536608840954	0.0016323578306704	0.0193642559196046
-1.6	-1.2e-05	5.68714914e-11	-1.13310674e-10	0.34326068547282	-0.00164833464339061	0.00220418727221877	0.0191813141418265
-1.6	-9e-06	5.87687423e-11	-1.56097099e-10	0.348274701211684	-0.00177846428834693	0.00222808182011228	0.019155182727476
-1.6	-5.99999999999998e-06	5.82087573e-11	-2.02024872e-10	0.351458730377823	-0.0015153798605628	0.00328652579420737	0.0191095771744215
-1.6	-3.00000000000002e-06	5.66385936e-11	-2.43986355e-10	0.358924723785282	-0.00146604693716416	0.00260451836797471	0.019096310477193
-1.6	0	5.93396141e-11	-2.9209571e-10	0.364225474122734	-0.000957796514322217	0.00431722120591984	0.0193123431137731
-1.6	2.99999999999996e-06	6.37929287e-11	-3.41187755e-10	0.372279221984417	3.34220684968762e-05	0.00438820480325076	0.0193144555581595
-1.6	5.99999999999998e-06	5.22586139e-11	-3.9010967e-10	0.374815927143197	0.000117790229300519	0.00242247369534745	0.0193159349528259
-1.6	9e-06	6.3512418e-11	-4.34595884e-10	0.374721202127079	0.000389560022652391	0.00505869359712968	0.019271110115327
-1.6	1.2e-05	5.20761112e-11	-4.82161237e-10	0.372096247392296	0.000564758863170935	0.00227574290451553	0.0192856661554787
-1.6	1.5e-05	6.33061593e-11	-5.26926089e-10	0.370944058754734	0.000250696868986224	0.00349060500398403	0.0195892264515754
-1.6	1.8e-05	5.51964166e-11	-5.74269039e-10	0.363585128656915	0.000446684122581748	0.00191325259077946	0.0195153633669259
-1.6	2.1e-05	6.14262581e-11	-6.18125141e-10	0.357914053881652	0.000861189189787955	0.00324303986350798	0.0193056502886482
-1.6	2.4e-05	5.8842499e-11	-6.66280157e-10	0.349096161734592	0.00117148247481926	0.00106934288769517	0.019374742940816
-1.6	2.7e-05	6.13188803e-11	-7.10064763e-10	0.346134594139389	0.000489406513901352	0.00164231451896928	0.0195044401841668
-1.6	3e-05	5.36246977e-11	-7.59169761e-10	0.345399829962551	0.000932698932836058	0.000417317728688496	0.019858871420309
-1.6	3.3e-05	6.42318596e-11	-8.05759287e-10	0.349503151151072	0.00101694170730001	0.00186739306586267	0.0197542514202321
-1.6	3.6e-05	5.36987056e-11	-8.52836575e-10	0.359413093580568	0.00141797737849288	-0.000301502158382799	0.019548621033753
-1.6	3.9e-05	5.72974246e-11	-9.00520198e-10	0.376399869330226	0.00144967942479769	0.00185449006469067	0.0197355880774659
-1.6	4.2e-05	6.37104622e-11	-9.5287805e-10	0.391876754663794	0.00135165893312839	0.00160865435986704	0.019557541154522
-1.6	4.5e-05	5.51561545e-11	-1.00205785e-09	0.408191376619521	0.000961571568501175	8.64541167613371e-05	0.0197685722885372
-1.6	4.8e-05	6.46623376e-11	-1.05331616e-09	0.419832095937242	0.000955591095133902	0.00192042396317163	0.0195571815603229
-1.6	5.1e-05	5.42710446e-11	-1.10723262e-09	0.43110104693156	0.000397649479369835	-0.000529742108055845	0.0194712495140632
-1.6	5.4e-05	6.52020035e-11	-1.15938636e-09	0.439318014961523	0.000251633710693449	0.00161190386661033	0.0196341907513829
-1.6	5.7e-05	5.42011045e-11	-1.21380212e-09	0.442121787770523	0.000334612522242484	0.00014208463119801	0.01962123852825
-1.6	6e-05	5.38573809e-11	-1.27121736e-09	0.441621517200025	-1.56621131515631e-05	-0.000195761225461108	0.0196798468936371
-1.6	6.3e-05	5.91430004e-11	-1.32584836e-09	0.438636257398741	0.000232596609672983	0.000268290637334825	0.0197346542267434
-1.6	6.6e-05	6.30736301e-11	-1.38302247e-09	0.43587409360048	-0.00011603858613383	0.00124917496288353	0.0198114761007257
-1.6	6.9e-05	5.61103792e-11	-1.4369602e-09	0.433520800575621	0.000406665993225781	-0.00146914194150172	0.0199269263086892
-1.6	7.2e-05	6.41292098e-11	-1.50063176e-09	0.430011599913606	0.00072818544131838	-0.000171236586790102	0.0198902818947436
-1.6	7.5e-05	5.59093657e-11	-1.54896925e-09	0.434388682951617	0.000608802087621421	0.000266488330102185	0.020060631043353
-1.6	7.8e-05	6.15402641e-11	-1.60649485e-09	0.434749644295582	0.000592250377298129	0.000355447721849444	0.0202327152677628
-1.6	8.1e-05	5.88464825e-11	-1.66579922e-09	0.448404440466282	0.000629295104571487	0.000424794559471005	0.0201418869993361
-1.6	8.4e-05	6.04625039e-11	-1.72074944e-09	0.458408189090559	0.000471068369573601	0.000183506719904069	0.0204250844263446
-1.6	8.7e-05	5.45885033e-11	-1.7864505e-09	0.479127502156768	0.000923817950388955	-0.000183068058711885	0.0204564634532992
-1.6	9e-05	6.55667101e-11	-1.85114722e-09	0.502218746960056	0.000707371413172177	0.00150456605996511	0.0203734601162251
-1.6	9.3e-05	6.26748916e-11	-1.92464769e-09	0.528386607600496	0.000634386975502704	-0.00176927430111188	0.0204142022619254
-1.6	9.6e-05	6.01746223e-11	-1.99272539e-09	0.554558405999686	0.000921756522643551	0.000941138968141195	0.0203875813619271
-1.6	9.9e-05	6.06525059e-11	-2.0657288e-09	0.587573462887055	0.000855177183579239	-0.000131647804057401	0.020403530658067
-1.6	0.000102	6.16142427e-11	-2.14050006e-09	0.611723177655576	0.000827923661255224	0.00174013641352337	0.0207898974033004
-1.6	0.000105	5.99652751e-11	-2.21760957e-09	0.645950845948373	0.00117791508988724	-0.000486654098098421	0.0207415203779907
-1.6	0.000108	6.62851925e-11	-2.30269624e-09	0.668005015962655	0.00130428531890227	0.00184884525804401	0.0209512580673193
-1.6	0.000111	5.77567682e-11	-2.38431087e-09	0.685580858768447	0.00143761559041548	0.0013866471463163	0.0210076227297733
-1.6	0.000114	6.42505445e-11	-2.48160591e-09	0.697266162273093	0.00139113070678498	0.00226443432024883	0.0210418921822392
-1.6	0.000117	5.87269378e-11	-2.55479384e-09	0.70808450224657	0.000613793805453133	0.00279848365259257	0.0210890974503141
-1.6	0.00012	6.38610458e-11	-2.64467259e-09	0.704517679018437	0.000642284799717106	0.00136138737146514	0.0211866308491562
-1.6	0.000123	6.11826992e-11	-2.73500094e-09	0.696193647655345	0.000557819543481114	0.00146731269464172	0.0213506262577873
-1.6	0.000126	6.2072064e-11	-2.81571085e-09	0.687296453400176	0.000598778829993215	0.000704070676243466	0.0217103092082972
-1.6	0.000129	5.99805671e-11	-2.90621409e-09	0.670728677210043	0.000433891657265521	-0.000882759450786354	0.0217351376068662
-1.6	0.000132	6.38969888e-11	-2.98914721e-09	0.660830723078213	-5.65544471128374e-05	0.00142398870105868	0.021912078402201
-1.6	0.000135	5.92659692e-11	-3.0714238e-09	0.644485824131948	0.000102079223949477	-0.000962403557087358	0.0219971969180922
-1.6	0.000138	5.77165959e-11	-3.17000519e-09	0.633753021055181	2.38920349890354e-05	0.00254115119184748	0.0220520944914053
-1.6	0.000141	6.67913327e-11	-3.23675925e-09	0.625257259597715	0.000595551797869753	0.00157253241696398	0.0222854901896359
-1.6	0.000144	5.70865149e-11	-3.31577037e-09	0.620016231965948	0.000396719516795931	-0.00170966201183861	0.0222273029456053
-1.6	0.000147	6.72404497e-11	-3.39241733e-09	0.613981658165354	-1.59833700396233e-05	0.0016282965027129	0.0222568511874564
-1.6	0.00015	5.59457709e-11	-3.4742042e-09	0.611881869394247	0.000190020239361188	-0.00141697772746886	0.0224431045123372
-1.6	0.000153	5.85146433e-11	-3.55186531e-09	0.611219713126248	-0.000243071047645492	0.00130052359568965	0.0226091357975363
-1.6	0.000156	6.47018514e-11	-3.63217743e-09	0.615277400046316	-0.000129977919833491	0.0030814894897552	0.0232430454648511
-1.6	0.000159	5.80975353e-11	-3.70528971e-09	0.614252094772332	-0.000338257877305966	-0.00252468130458903	0.0232601309689822
-1.6	0.000162	6.48054934e-11	-3.78596467e-09	0.616700462832655	-0.000494965310217309	0.00167413859482937	0.0231136599609304
-1.6	0.000165	5.72678108e-11	-3.86726134e-09	0.616974530963754	-0.000565474547687754	-0.00217480652189482	0.0230990629024388
-1.6	0.000168	6.02480746e-11	-3.94388377e-09	0.62143561953741	-0.000503209354795835	0.000498602098415773	0.0230707438434513
-1.6	0.000171	6.17310676e-11	-4.02133154e-09	0.622459393426839	-0.000989195964944413	0.00263813391965876	0.0235222490727001
-1.6	0.000174	6.25391361e-11	-4.10162369e-09	0.623424407216637	-0.000643498942436618	0.00117282172348715	0.0235884171188552
-1.6	0.000177	5.81854029e-11	-4.18804804e-09	0.626333624475249	-3.46138968359414e-05	-0.00102741069752359	0.0234546508556246
-1.6	0.00018	6.38575905e-11	-4.26139326e-09	0.621946653302628	-0.000327174722950894	0.00285638017902469	0.0232642136607807
-1.6	0.000183	6.51645897e-11	-4.35442798e-09	0.623015580204463	-9.49108638518421e-05	0.00238920098879903	0.0232671150242498
-1.6	0.000186	5.59218792e-11	-4.41049217e-09	0.62224802322459	-7.33788546005736e-05	0.00606389782218039	0.0234146634473311
-1.6	0.000189	6.66683877e-11	-4.49169944e-09	0.622433272954205	7.27816265618646e-05	0.00336651018165422	0.0236789445853398
-1.6	0.000192	5.58950036e-11	-4.57303182e-09	0.621261308000443	-0.000211627395487545	-0.00197603474286645	0.0234846899502214
-1.6	0.000195	6.63490437e-11	-4.65540045e-09	0.621734320517815	-0.000371928718258253	0.00382545921391547	0.0233772219105409
-1.6	0.000198	5.92031506e-11	-4.73014256e-09	0.622824948853998	7.48847135482857e-05	0.00384977454157897	0.0236742712292591
-1.6	0.000201	6.43436721e-11	-4.80701815e-09	0.620636954244625	-0.000416200919041472	0.00326050136912716	0.0239642325805842
-1.6	0.000204	5.79342769e-11	-4.90401248e-09	0.622390832668072	-0.000160282597480319	0.000618573894320558	0.0238773830890119
-1.6	0.000207	6.53590997e-11	-4.97259772e-09	0.619220060616792	-0.000443578222732233	0.00498959786852178	0.0235294491592691
-1.6	0.00021	5.58090195e-11	-5.0713248e-09	0.620663424736606	-0.000610924487416778	0.0027037001913948	0.0234376774683205
-1.6	0.000213	5.5039392e-11	-5.12958754e-09	0.616856048134949	-0.000319046533812816	0.00159983353764393	0.0236294026389896
-1.6	0.000216	6.65619837e-11	-5.22517988e-09	0.614502492589708	-0.000147407443911845	0.00216888774694809	0.0237242807841671
-1.6	0.000219	5.5010829e-11	-5.29275412e-09	0.614157938558205	0.000292843379966057	-0.000296233759054956	0.0236050186062
-1.6	0.000222	6.6536733e-11	-5.39782416e-09	0.611276198111875	0.000209782873561068	0.00331548747377465	0.0234882366691708
-1.6	0.000225	5.50520338e-11	-5.44881695e-09	0.61056845133665	-0.000151548981960661	-6.8388394555313e-06	0.0235608363883413
-1.6	0.000228	5.62409812e-11	-5.53196398e-09	0.608448579991223	-0.000314882040442483	-0.00181926112515143	0.0238963773148071
-1.6	0.000231	6.53565578e-11	-5.61028063e-09	0.61034036751684	-0.000208304248009391	0.00237723098370193	0.0237249644223821
-1.6	0.000234	5.5564749e-11	-5.68372033e-09	0.60777557300605	-9.50125871901391e-05	-0.00346621413429542	0.0236644760502595
-1.6	0.000237	6.61339377e-11	-5.78477356e-09	0.601882846066375	-0.000416343372287829	-0.00154950267230506	0.023929252143717
-1.6	0.00024	5.53250965e-11	-5.84555119e-09	0.608684845610141	-0.000233078340117343	-0.00475258948041148	0.0238725784750892
-1.6	0.000243	6.0843192e-11	-5.91698015e-09	0.60228410384266	-0.000610070964219775	0.000429104347490296	0.0240478935770199
-1.6	0.000246	6.30818759e-11	-5.99147022e-09	0.602511268864623	-0.000679715868436635	0.00463851338671652	0.0241907030158042
-1.6	0.000249	5.78656242e-11	-6.09942588e-09	0.597831809607839	-0.000593117616010604	-0.00211957943455338	0.0238438218876911
-1.6	0.000252	6.41423267e-11	-6.17616054e-09	0.600367464685092	-0.000442352287219452	0.00143610850837554	0.0237513638252712
-1.6	0.000255	5.73614446e-11	-6.23369483e-09	0.595665866452161	3.05150194578968e-05	-0.00437463183592336	0.0241218933888426
-1.6	0.000258	5.45145118e-11	-6.30943495e-09	0.593247075343684	-3.06305250622179e-05	-0.00217956242703513	0.02416191908175
-1.6	0.000261	6.58580781e-11	-6.38273876e-09	0.588250582652396	7.05098676908358e-05	0.00332767743952264	0.0244525066461311
-1.6	0.000264	5.60760483e-11	-6.47511091e-09	0.587831429940321	-0.000190059954509114	0.000656042990465713	0.0240192299640244
-1.6	0.000267	6.59115928e-11	-6.53215816e-09	0.584515310787683	-0.000102166505413452	0.00414079895058686	0.0242993414453867
-1.6	0.00027	5.46372807e-11	-6.60847404e-09	0.58160101818983	-0.000106523635408495	-0.00239602028692323	0.0248754412372568
-1.6	0.000273	6.21430734e-11	-6.68473492e-09	0.581713331860129	-0.000340140789829272	-0.00216014434686206	0.0252844733470033
-1.6	0.000276	5.59084891e-11	-6.76062158e-09	0.576629202109075	-0.000213046309451191	-0.00060830593666658	0.0253121853353592
-1.6	0.000279	6.53954902e-11	-6.8341602e-09	0.570696397519725	-0.000176100592324761	0.00051071489843975	0.0247772132605977
-1.6	0.000282	5.43903069e-11	-6.9044062e-09	0.569850522859686	-0.000523103247688029	-0.00474402690295983	0.024294856774656
-1.6	0.000285	6.57519712e-11	-6.9765567e-09	0.567191309614388	-0.000540726049296927	0.00169410820070438	0.0245273651081909
-1.6	0.000288	5.96350921e-11	-7.05744936e-09	0.565130898454264	9.81391671109266e-05	0.00119544342115486	0.0251995298436039
-1.6	0.000291	6.00061406e-11	-7.1225689e-09	0.557681224860303	0.000326998856845084	0.00167604799835112	0.0255137248258081
-1.6	0.000294	5.94116321e-11	-7.2000923e-09	0.558734181967986	0.000158675672127137	-0.000584729579965678	0.0248706639676413
-1.6	0.000297	6.12551428e-11	-7.29742097e-09	0.548208636336791	0.000212043475231303	0.00506232611251296	0.0242091749397293
-1.6	0.0003	5.93734956e-11	-7.32907719e-09	0.555682374025047	0.000345916833787962	-0.000232534056710538	0.0242473684794956

-1.603	-0.0003	5.92351376e-11	6.94424386e-09	0.643711179172232	0.00093594852503471	0.000166541867345194	0.0263464325924033
-1.603	-0.000297	5.61696252e-11	6.88265146e-09	0.644205543104606	0.000756001427583958	-0.00154552047554495	0.0260695998440356
-1.603	-0.000294	5.16461834e-11	6.80133438e-09	0.646844367493977	0.0013364165195323	-0.00313504781449435	0.0259187097948787
-1.603	-0.000291	5.50898805e-11	6.71537575e-09	0.64753802583197	0.00157592394970029	0.000261197627065245	0.0258713254132532
-1.603	-0.000288	5.27436226e-11	6.62191511e-09	0.649290066636233	0.00152271547720173	0.00332975741110554	0.0257271459614941
-1.603	-0.000285	5.18854012e-11	6.52868945e-09	0.652654182717272	0.00135730826888586	0.0020212914691447	0.0258711230569241
