# qdac_LB_set	qdac_bias_left_set	dmm1_curr	dmm2_curr	lockin1_conductance	lockin2_conductance	lockin3_conductance	lockin4_conductance
# "Left Barrier"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 201	121
-0.817	0.000175	1.34369499e-11	-1.07657395e-09	0.274924422372797	0.00142746833775863	-0.00311507598680337	0.0364213152206199
-0.817	0.00018	1.44415109e-11	-1.1348103e-09	0.276721988044795	0.00249057575475985	0.00188261291938358	0.036471204454939
-0.817	0.000185	1.49852246e-11	-1.19348166e-09	0.274848795498358	0.00168299035168288	0.00459606077640763	0.0370035896393875
-0.817	0.00019	1.56545755e-11	-1.25423352e-09	0.273859017584968	0.000939960460073624	0.00385992897253339	0.0368339186603666
-0.817	0.000195	1.66828064e-11	-1.31100221e-09	0.273295567848365	0.00161958318272712	0.00249028486639165	0.0373137867020782
-0.817	0.0002	1.62338324e-11	-1.37188172e-09	0.272124915482419	0.00123719974517365	-0.00527028770770123	0.0369101334630127
-0.817	0.000205	1.53149271e-11	-1.4287126e-09	0.274665361500266	0.000456858293504473	-0.00722999920398587	0.0370234124336282
-0.817	0.00021	1.58004714e-11	-1.48721356e-09	0.266789490999105	0.000689773564388663	-0.00437875828049248	0.0368034584444133
-0.817	0.000215	1.58988002e-11	-1.54097479e-09	0.258493155207449	0.000129089637864446	0.00268731046070414	0.0367359778127913
-0.817	0.00022	1.69113172e-11	-1.59644129e-09	0.252780296404727	0.00120145730738158	0.00565168815807367	0.0372972399056967
-0.817	0.000225	1.84843456e-11	-1.64950387e-09	0.24991671340987	0.000956833181616542	0.00459266685094461	0.036955748586927
-0.817	0.00023	1.8164853e-11	-1.70116221e-09	0.246055345719236	0.00164467119328297	0.00508987129213903	0.0368367051728129
-0.817	0.000235	1.70188326e-11	-1.75470376e-09	0.243674357113544	0.000250373315509447	-0.00413915103906992	0.0369488657102938
-0.817	0.00024	1.68389176e-11	-1.80447923e-09	0.239013317823919	0.00119840033044615	-0.00457248958973276	0.0369534378875053
-0.817	0.000245	1.72254159e-11	-1.85598072e-09	0.235454413869813	0.000871398824484778	0.000334741260001557	0.036974414664124
-0.817	0.00025	1.87547544e-11	-1.90697986e-09	0.23142652267484	0.00124582803761239	0.00576606983831853	0.0373884181967579
-0.817	0.000255	1.76078941e-11	-1.95557074e-09	0.225323256822403	0.000932446584602176	0.00228597680841831	0.0368640507300708
-0.817	0.00026	1.87420172e-11	-2.00434604e-09	0.224543952191679	0.00123942054625703	0.00344590322164576	0.0372340224462869
-0.817	0.000265	1.96146026e-11	-2.04891634e-09	0.225440055165781	0.000494428482744044	0.00799019817446163	0.0376443397976628
-0.817	0.00027	2.00125818e-11	-2.09661447e-09	0.221379808704875	0.00144733693598049	0.00336102568842502	0.0378100675471938
-0.817	0.000275	1.88373034e-11	-2.14548515e-09	0.216986033955756	0.00120652649003107	0.00129285479051217	0.0376465547880163
-0.817	0.00028	1.87065089e-11	-2.19339804e-09	0.214886726464186	0.00167213126002408	-0.00407164032739471	0.0377112051544214
-0.817	0.000285	1.83634308e-11	-2.23575766e-09	0.214721318657377	0.000913568322816621	3.9471848428382e-05	0.0377710153571905
-0.817	0.00029	1.97555026e-11	-2.28085511e-09	0.207274554642392	0.00159192622795458	0.00716379219178197	0.0376184873081645
-0.817	0.000295	2.07501471e-11	-2.32459011e-09	0.207052224322251	0.000166146585179707	0.00787298964721451	0.0377846607903378
-0.817	0.0003	1.93029119e-11	-2.37019385e-09	0.209018391764586	0.000461393981444598	0.005276880379985	0.0376286461826569

-0.81675	-0.0003	1.27872816e-11	2.36539044e-09	0.256571834481818	-0.000296594079502482	-0.00935102180041313	0.0367157421004863
-0.81675	-0.000295	1.34136744e-11	2.31060039e-09	0.256170751726951	-4.58795053275508e-05	-0.000370978502875804	0.0371728914531146
-0.81675	-0.00029	1.27579667e-11	2.25450697e-09	0.258661122559794	-0.000543172707592258	-0.00308181832011715	0.0371636459202922
-0.81675	-0.000285	1.17556248e-11	2.2030992e-09	0.262905153038138	-0.000359976274294853	-0.00495551060581166	0.03642334973009
-0.81675	-0.00028	1.30137915e-11	2.13814849e-09	0.267492206191618	-0.000657221413054431	0.00337972663136357	0.0366997914367786
-0.81675	-0.000275	1.33373483e-11	2.08141746e-09	0.267907399252585	-0.00105684759166943	-0.00107080672953228	0.0366327073156972
-0.81675	-0.00027	1.22468802e-11	2.02287453e-09	0.271121114766591	6.70364318111002e-05	-0.00367428101002248	0.036650011584386
-0.81675	-0.000265	1.1312318e-11	1.96280381e-09	0.273830337566797	-0.000681544260742999	-0.00460223266863953	0.0368180855830521
-0.81675	-0.00026	1.10796256e-11	1.90475393e-09	0.276222373775251	0.000324099992778665	-0.00115806110443868	0.0364329644277364
-0.81675	-0.000255	1.17324667e-11	1.84424181e-09	0.280191986117244	-0.00110944950556391	0.00490160225820307	0.0361390379714757
-0.81675	-0.00025	1.23130459e-11	1.78108633e-09	0.288122394598224	-0.000459072001816128	0.00523975639326075	0.036022611527117
-0.81675	-0.000245	1.26518745e-11	1.71746039e-09	0.292904804412668	-0.000473658122030519	0.000690145677587177	0.0360602198719323
-0.81675	-0.00024	1.16585413e-11	1.65368761e-09	0.296569109078648	0.000410693993812075	-0.00524574301929679	0.0359857852651901
-0.81675	-0.000235	1.26508566e-11	1.58729698e-09	0.301681481320166	0.000957837874507043	0.00125623122758144	0.0361458142003782
-0.81675	-0.00023	1.20958473e-11	1.52124529e-09	0.308458410444638	0.000108650681805216	-0.000749778433302697	0.0359557844542675
-0.81675	-0.000225	1.15573276e-11	1.45461534e-09	0.312356136790051	-0.000926925174796614	-0.00557966782227862	0.0362544635686232
-0.81675	-0.00022	1.04004223e-11	1.3853311e-09	0.314805204893764	-0.000611035407845183	-0.00447330486097123	0.0361595799541145
-0.81675	-0.000215	1.12829371e-11	1.31727547e-09	0.316540335190179	0.000140534074014052	0.00257401098075431	0.0360711252800696
-0.81675	-0.00021	1.17587922e-11	1.24668858e-09	0.319205673837455	0.000232706547360002	0.00746776608949202	0.0358905215476647
-0.81675	-0.000205	1.22599879e-11	1.1794196e-09	0.315972116386549	-0.000809292449470975	0.00353120905466156	0.0354946071008039
-0.81675	-0.0002	1.07319424e-11	1.11398016e-09	0.310269933288978	-0.000993706358256489	-0.00132103626725602	0.0352309959293264
-0.81675	-0.000195	1.05119744e-11	1.04978567e-09	0.302430290182404	-0.00110300142314549	0.00494123417429591	0.0352274437415156
-0.81675	-0.00019	1.18800609e-11	9.87334981e-10	0.291416987333234	-0.000765882659219137	0.00608930868103478	0.0353363638303809
-0.81675	-0.000185	1.10718824e-11	9.28894603e-10	0.273842763387471	-0.00098789354735054	0.00463349855330277	0.0353767532183113
-0.81675	-0.00018	1.0995371e-11	8.76105565e-10	0.260281904671743	-0.00137533044381349	0.000664952942069845	0.0358490902939484
-0.81675	-0.000175	1.04425661e-11	8.26262973e-10	0.239573945499301	-0.0020948267488732	-0.0044091586783017	0.0356658285727434
-0.81675	-0.00017	9.23839652e-12	7.81424922e-10	0.218245154666256	-0.000580284773269728	-0.00527054509794253	0.0356312364428897
-0.81675	-0.000165	1.01082345e-11	7.37647259e-10	0.20513659147089	-0.000781285129772641	-0.00156816686964845	0.0354768106125063
-0.81675	-0.00016	9.33812286e-12	6.95380964e-10	0.198089531997559	-0.000658063442575429	0.00367401507447967	0.0356899965763457
-0.81675	-0.000155	9.06561222e-12	6.54618446e-10	0.192436308382764	-0.00116384973161752	0.00305589370638546	0.0360684262736344
-0.81675	-0.00015	9.80550484e-12	6.13912882e-10	0.190556727913969	-0.000695374361757698	0.00308492443360508	0.035877023780353
-0.81675	-0.000145	9.77513174e-12	5.74512325e-10	0.187564030132288	-0.000176062522183198	0.0012968752710875	0.0354468098015837
-0.81675	-0.00014	9.71241579e-12	5.35416199e-10	0.182034638142705	1.83571833840221e-05	-0.0040469971948806	0.0354696433419246
-0.81675	-0.000135	7.83270359e-12	4.9850609e-10	0.17850007174006	-0.000764364638963056	-0.00546708650474579	0.0352157507811587
-0.81675	-0.00013	7.96018041e-12	4.6316275e-10	0.171597024906705	-0.00104186581543055	-0.000709587727872438	0.035092761402889
-0.81675	-0.000125	8.51036446e-12	4.31114292e-10	0.15984970167122	-0.00134415445767653	0.00263613615585426	0.0354693069912087
-0.81675	-0.00012	9.35629794e-12	4.01430759e-10	0.141118016853671	-0.00048236648562867	0.00278516089716192	0.0353327760933266
-0.81675	-0.000115	8.55216164e-12	3.77570719e-10	0.121843577418263	-0.00078169462948155	-0.00133609469648671	0.0352809699349909
-0.81675	-0.00011	7.7637465e-12	3.54566251e-10	0.10972545936463	-0.000532061011333488	0.000464807946077753	0.0355823289140621
-0.81675	-0.000105	8.57679978e-12	3.31716095e-10	0.105510174534552	2.84201281266607e-05	-4.9873048899305e-06	0.0352874398940295
-0.81675	-0.0001	7.84904283e-12	3.07944914e-10	0.106992259983186	-0.000806501920810544	-0.00210483915376412	0.0351056274878134
-0.81675	-9.5e-05	6.89462007e-12	2.83544033e-10	0.111701055554396	0.00064554396286956	-0.00288891592311692	0.0352345727281881
-0.81675	-9e-05	7.19248413e-12	2.59646747e-10	0.11134770720285	0.000266308105791597	-0.0011866265298785	0.0352516554978885
-0.81675	-8.5e-05	7.16443472e-12	2.35725779e-10	0.110143507306562	0.000972610457236019	0.00150424850966424	0.0353747187088412
-0.81675	-8e-05	8.60407891e-12	2.13432573e-10	0.107490496034818	-0.000754986821941689	0.00206941999168836	0.0343997429465816
-0.81675	-7.5e-05	8.32356279e-12	1.91002255e-10	0.104604467800996	-0.00116095349528241	0.000541860334471954	0.034084593603193
-0.81675	-7e-05	6.99899381e-12	1.6987178e-10	0.0964547698296456	-0.00124771419741604	-0.00207171906941549	0.0342625120020209
-0.81675	-6.5e-05	6.16466046e-12	1.51695577e-10	0.0873997698373974	-0.00186371440477069	-0.000366142013811009	0.0339008451317104
-0.81675	-6e-05	6.37930613e-12	1.35123294e-10	0.0765730676031916	-0.000457418151062128	0.00168101600246023	0.033851368814986
-0.81675	-5.5e-05	7.91466018e-12	1.20062146e-10	0.0721819070882226	-0.000973269997883978	0.0021416346519009	0.0337228228193477
-0.81675	-5e-05	7.93638041e-12	1.04825963e-10	0.0712890910497026	-0.000777430688030211	0.00118848030228707	0.0332662723345285
-0.81675	-4.5e-05	6.40036979e-12	9.07764944e-11	0.0700129121800835	-0.00176402412503473	-0.000593349839623684	0.0328170887424243
-0.81675	-4e-05	5.99192568e-12	7.59963311e-11	0.0651642331448433	-0.000849315834284857	-0.000472561864304608	0.0326430123942171
-0.81675	-3.5e-05	5.09457195e-12	6.32683729e-11	0.0609556698512955	-0.00119020777241914	0.00057702492652134	0.0326484076728918
-0.81675	-3e-05	5.89275504e-12	5.13548696e-11	0.0566335404613368	0.000280797106553118	0.00223816053796644	0.0326555011103207
-0.81675	-2.5e-05	5.37016557e-12	3.90819263e-11	0.0554240136516056	0.000678122391516851	0.00114131835975292	0.0327559987678269
-0.81675	-2e-05	5.7321706e-12	2.64449966e-11	0.0592885971793349	0.000826930333881172	0.00185509781971683	0.0327059454596784
-0.81675	-1.5e-05	6.98299387e-12	1.30658366e-11	0.0619459509224871	0.00057606022650635	0.00233241588820855	0.0326224567391898
-0.81675	-9.99999999999997e-06	7.74728622e-12	1.82774316e-14	0.0626403968169283	0.00144940819106928	0.00156217033079018	0.0325492226022618
-0.81675	-5.00000000000001e-06	7.78516412e-12	-1.4472076e-11	0.0643859074877645	0.00161391137232634	-0.000780093974405139	0.032360180030504
-0.81675	0	7.42327463e-12	-2.88283673e-11	0.0679315324393511	0.0020884241284736	-0.00205180740192501	0.0330080208920124
-0.81675	5.00000000000001e-06	6.76613088e-12	-4.28534879e-11	0.0671421099545891	0.0010753143882727	-0.00131417800148578	0.0331364821163054
-0.81675	9.99999999999997e-06	7.90262171e-12	-5.66701962e-11	0.0634963455744768	0.000993882224362299	0.000466751916106377	0.033639134476256
-0.81675	1.5e-05	8.82923348e-12	-7.05122166e-11	0.062338348734539	0.000822601446728938	0.00110297305215252	0.0338121334094337
-0.81675	2e-05	7.52568597e-12	-8.47301338e-11	0.0638753221823375	0.000757709755831916	0.000138886247825638	0.0339415763392181
-0.81675	2.5e-05	8.2697253e-12	-1.00477992e-10	0.0682806476967187	0.00148422592176884	0.000763358237012253	0.034144204183359
-0.81675	3e-05	8.94940175e-12	-1.16487607e-10	0.0729280634328709	0.000348140027583961	0.000740390019863158	0.0345171483617661
-0.81675	3.5e-05	9.76086494e-12	-1.33223473e-10	0.07453112562575	0.000311902122432991	-0.000586872104381836	0.0347651042021468
-0.81675	4e-05	8.17153586e-12	-1.50389992e-10	0.0770626515223584	-0.000595422162834055	-0.00205491351541293	0.0348223603296507
-0.81675	4.5e-05	7.80384722e-12	-1.67628575e-10	0.0793327156077474	0.000438926401633471	-0.00110697481805009	0.0349636958419254
-0.81675	5e-05	8.42570453e-12	-1.87091932e-10	0.0813891562034702	0.00029018866045145	0.000984950652668494	0.0344298039177986
-0.81675	5.5e-05	8.70435546e-12	-2.05763069e-10	0.0872276459624503	0.000481199556692467	0.00234657866502961	0.0351391093880597
-0.81675	6e-05	9.07829626e-12	-2.25020421e-10	0.0923232061553583	0.000753552205651193	0.00172066518039569	0.0349128303709762
-0.81675	6.5e-05	8.09166638e-12	-2.44662184e-10	0.0926245104425267	-0.000461137317752412	-0.00114560118674577	0.0348543327550833
-0.81675	7e-05	8.91355778e-12	-2.65336831e-10	0.0923973016781285	0.000408617440561181	0.000870601103311688	0.0352277035244131
-0.81675	7.5e-05	9.21444429e-12	-2.86407363e-10	0.0949331208306197	8.86074832551749e-05	0.00294773450757223	0.0348629684823736
-0.81675	8e-05	1.01525352e-11	-3.0857656e-10	0.101830600108414	0.00113335311167904	0.00311959620738836	0.0343762859273805
-0.81675	8.5e-05	1.01477979e-11	-3.33849204e-10	0.106576684078429	0.000249151951830459	3.5333784653131e-05	0.0350850007338293
-0.81675	9e-05	9.87815564e-12	-3.60049492e-10	0.115651099416655	0.000759848007456379	-0.00195262147678838	0.0350048700478796
-0.81675	9.5e-05	9.19242145e-12	-3.87479262e-10	0.126184334602449	4.619518094491e-05	-0.000777946408145987	0.0350070139392762
-0.81675	0.0001	9.97626989e-12	-4.17304474e-10	0.137143963590429	0.0010109773849026	0.00147435246650133	0.0351019795904646
-0.81675	0.000105	1.11105966e-11	-4.51611273e-10	0.15198853214232	0.00178780177069482	-0.00160458619548041	0.0351437553984239
-0.81675	0.00011	1.02559754e-11	-4.86672731e-10	0.160745410864749	0.00203836979509572	-0.0031663560847833	0.035340673490499
-0.81675	0.000115	1.0208258e-11	-5.21846801e-10	0.164060600273362	0.00202393937362456	-0.00254211033735776	0.0355253653835639
-0.81675	0.00012	1.08346875e-11	-5.59645011e-10	0.167091242750103	0.000777054686636119	0.000963925508266699	0.0358907266391292
-0.81675	0.000125	1.19022341e-11	-5.99122425e-10	0.178649148777796	0.00073000110084596	0.00429923705830039	0.0356219717683476
-0.81675	0.00013	1.26027119e-11	-6.41742812e-10	0.192320275717569	0.00153929218307809	0.00310721653181256	0.0360990587669441
-0.81675	0.000135	1.25588607e-11	-6.88725559e-10	0.207062112475653	0.00233257910701443	-0.00317679798579739	0.0355047222225257
-0.81675	0.00014	1.1859652e-11	-7.38673328e-10	0.223401761084749	0.00198117314396155	-0.00606075171576997	0.0353936308965472
-0.81675	0.000145	1.32354505e-11	-7.92931272e-10	0.243990624888658	0.00228378745472101	-0.00274872670219057	0.0355682678286545
-0.81675	0.00015	1.41256075e-11	-8.49368379e-10	0.254089732947045	0.00144032314238715	-0.00338560558434552	0.0351134100332584
-0.81675	0.000155	1.38635122e-11	-9.04775857e-10	0.261143049087242	0.00144566612247296	-0.0064254840231439	0.0357167213894091
-0.81675	0.00016	1.29530508e-11	-9.63514453e-10	0.270850153109453	0.00189674510332522	-0.00724921082512674	0.0356185481046527
-0.81675	0.000165	1.30036402e-11	-1.02463408e-09	0.277174021044775	0.00215082839914848	-0.0023843421958936	0.0361323930008849
-0.81675	0.00017	1.42594282e-11	-1.08641893e-09	0.282568621310047	0.00131692810999388	0.00224719875734393	0.036604978920757
-0.81675	0.000175	1.55236324e-11	-1.14928672e-09	0.289307310408725	0.000705916415894788	0.00545245287168721	0.0363957061060254
-0.81675	0.00018	1.59758325e-11	-1.21194417e-09	0.29410512123882	0.000829669675060372	-0.000857851749991762	0.0363034613381273
-0.81675	0.000185	1.59384112e-11	-1.27591503e-09	0.293873274667585	0.00102603008871785	-0.000485389964249286	0.0366685518721326
-0.81675	0.00019	1.64583854e-11	-1.33898306e-09	0.294876287826965	0.00136476540232439	-0.00369199409473029	0.0368501263723062
-0.81675	0.000195	1.54139914e-11	-1.40157531e-09	0.295205987743054	0.00078043724658269	-0.00719710386578851	0.0371209649746598
-0.81675	0.0002	1.51946378e-11	-1.46435584e-09	0.292553512444158	0.00161297222332428	-0.00502098680834559	0.0375341235294452
-0.81675	0.000205	1.60667592e-11	-1.52600114e-09	0.289062731744603	0.00131552639383065	0.00120236671805786	0.0376430682293614
-0.81675	0.00021	1.68664517e-11	-1.58756947e-09	0.286284269997015	0.00161329267910753	0.00492632640193257	0.0375624097736198
-0.81675	0.000215	1.73107544e-11	-1.64484354e-09	0.277730098416982	0.00074748867016328	0.00555282268862633	0.037637965548632
-0.81675	0.00022	1.7392988e-11	-1.70133434e-09	0.269200669096371	0.00110319967846274	-0.00129799182434494	0.0373238471328367
-0.81675	0.000225	1.72347309e-11	-1.7593917e-09	0.262051096597783	0.000819580531769245	-0.00703090235481948	0.0371539573894931
-0.81675	0.00023	1.82178908e-11	-1.81920324e-09	0.260635646803863	0.000845561203843964	0.00120113881707171	0.0375785108378287
-0.81675	0.000235	1.87669855e-11	-1.8693308e-09	0.253145086139609	0.00145810544551708	0.00104491441778728	0.0378524640993476
-0.81675	0.00024	1.80020842e-11	-1.92363602e-09	0.255112697425252	0.000935787100791477	-0.006342598272228	0.0377832169446801
-0.81675	0.000245	1.72157287e-11	-1.97761713e-09	0.251338988653856	0.0016466728880812	-0.00544593266545825	0.0377822243009959
-0.81675	0.00025	1.73988293e-11	-2.03159574e-09	0.244466568844479	0.00135596449113065	-0.00161609423141598	0.0376561858931866
-0.81675	0.000255	1.82549966e-11	-2.0836231e-09	0.239394843035834	0.00170782182673898	0.000863444087326728	0.0378706953820948
-0.81675	0.00026	1.94516816e-11	-2.13790152e-09	0.240122497378054	0.000747216240059769	0.00338230839379093	0.0379349601761521
-0.81675	0.000265	1.96125558e-11	-2.1847207e-09	0.23474402004539	0.000644820074661275	-0.00207955716065923	0.0374935290495805
-0.81675	0.00027	1.84407822e-11	-2.2352033e-09	0.232066780613507	0.000945638081392187	0.00204297666695013	0.0377522781815064
-0.81675	0.000275	1.95464359e-11	-2.28552863e-09	0.228908456261165	0.000816412548926553	0.00241977263803044	0.0374983418679698
-0.81675	0.00028	2.07159959e-11	-2.33099204e-09	0.227112006286696	0.000559242708846776	0.00863066393925823	0.0377706243155114
-0.81675	0.000285	2.02338703e-11	-2.3788633e-09	0.223345866765283	0.000366540532580795	0.00178171208600642	0.0379141556764199
-0.81675	0.00029	2.00736068e-11	-2.42958358e-09	0.220780000318192	0.000541597603481801	-0.00482831206274412	0.0376051727564018
-0.81675	0.000295	1.95556574e-11	-2.47696097e-09	0.220950483459544	0.000496772125185172	-0.00389320304655555	0.0372502903185209
-0.81675	0.0003	1.93591611e-11	-2.52323708e-09	0.219748613403458	0.000944340620162453	0.00106927708744063	0.0374130729511076

-0.8165	-0.0003	1.34413717e-11	2.5222336e-09	0.276240356214703	-9.52117611196681e-05	0.0262509883949341	0.0359490136942264
-0.8165	-0.000295	1.25927111e-11	2.46064236e-09	0.276004834400402	-0.00183602685721269	0.00258789637106073	0.035888164360337
-0.8165	-0.00029	1.16324103e-11	2.40188054e-09	0.27958349277835	-0.000724494816545888	-0.00194317939770903	0.0361866301792313
-0.8165	-0.000285	1.11647294e-11	2.33897891e-09	0.283548554821866	-0.000523503603719956	0.00158876320152301	0.036155921118573
-0.8165	-0.00028	1.226445e-11	2.27908829e-09	0.285491358217993	0.000731094410432279	0.00625571938617142	0.0359518877122138
-0.8165	-0.000275	1.32107683e-11	2.21674495e-09	0.287017349693124	3.56964551057881e-05	0.00650033838437971	0.0364422181645557
-0.8165	-0.00027	1.16436143e-11	2.15542297e-09	0.289157391125928	0.000103036094134346	0.00641733778173632	0.0363197948390475
-0.8165	-0.000265	1.31117645e-11	2.09267842e-09	0.293556591238332	2.233760295961e-05	0.00873737519065021	0.0358966715635113
-0.8165	-0.00026	1.25958821e-11	2.02887554e-09	0.295241186943774	-0.000708185199859762	0.00598914463957891	0.0360368093401675
-0.8165	-0.000255	1.23078887e-11	1.96222995e-09	0.29813279366994	0.000370013631982971	-0.00133898281460921	0.0357314442375859
-0.8165	-0.00025	1.11083389e-11	1.89400621e-09	0.305789462184393	0.000140953443770536	-0.00358618558835526	0.036322595024352
-0.8165	-0.000245	1.1241017e-11	1.82480982e-09	0.314535665206367	0.000516528478467466	-0.00124664857522676	0.0365064938968055
-0.8165	-0.00024	1.14358388e-11	1.75852528e-09	0.318419368744644	-0.000966850799237696	0.00671993277986536	0.0361977734938808
-0.8165	-0.000235	1.18637381e-11	1.68868233e-09	0.323958484817089	-0.000566547903540509	0.00943415639603392	0.0367485430962435
-0.8165	-0.00023	1.22899447e-11	1.61776441e-09	0.330933614542009	0.000180990629550556	0.00394327959818716	0.0368692245092873
-0.8165	-0.000225	1.16654959e-11	1.54536794e-09	0.337398126141757	0.000827918106703536	0.00956772166862397	0.0365081811173672
-0.8165	-0.00022	1.2140986e-11	1.47235213e-09	0.338670941508915	-0.000188789347467825	0.0082048218315484	0.0364624183276172
-0.8165	-0.000215	1.15936704e-11	1.39755995e-09	0.338495820560726	-0.000543241626944095	0.000142147109388185	0.0368254716179565
-0.8165	-0.00021	1.05485373e-11	1.32630177e-09	0.34085477958629	-0.0018966473429994	-0.00644395116175654	0.0366615049221399
-0.8165	-0.000205	1.00101203e-11	1.25286953e-09	0.340634921308022	-0.000845336115730298	-0.00593292149031526	0.0364798155711784
-0.8165	-0.0002	1.00036627e-11	1.18177911e-09	0.333781183981487	-0.00038092322748948	0.00337486630040252	0.0360954655605585
-0.8165	-0.000195	1.03677329e-11	1.11198456e-09	0.325798097018136	-0.000447757478425108	0.00656863186282117	0.0359026410984745
-0.8165	-0.00019	1.12892791e-11	1.04855839e-09	0.316164847876579	-0.00169425945582975	0.00566717633960571	0.0359812923899927
-0.8165	-0.000185	9.15667468e-12	9.85589422e-10	0.295979145088838	-0.0020024049182593	-0.00226341518549575	0.0357130461468135
-0.8165	-0.00018	9.55810001e-12	9.2861482e-10	0.273581492993449	-0.00121554206387802	0.00400800482302145	0.035483794667539
-0.8165	-0.000175	1.05314186e-11	8.75150383e-10	0.255085264364802	-0.00074290051293965	0.00564946086242959	0.0353895017173125
-0.8165	-0.00017	1.0341257e-11	8.25734981e-10	0.234802670800678	-0.00185044292222966	0.00131853602877624	0.0353486556585471
-0.8165	-0.000165	9.45813158e-12	7.81875717e-10	0.217395320378599	-0.00098247451246046	-0.00321255503640974	0.0357291335376944
-0.8165	-0.00016	8.87337086e-12	7.36056427e-10	0.207469451897386	-0.000909019560280953	-0.00419430258431579	0.0358990342192307
-0.8165	-0.000155	8.6363924e-12	6.92258903e-10	0.205207361774639	0.000751384386611683	0.000130085090916017	0.035582594165821
-0.8165	-0.00015	9.54297307e-12	6.49491726e-10	0.201391190820053	-0.000872079472513715	0.00424568659540775	0.0355632280424154
-0.8165	-0.000145	8.78674854e-12	6.07085648e-10	0.198883734481434	-0.00063535304275654	-0.00241496904905533	0.0353539251473016
-0.8165	-0.00014	7.59475494e-12	5.65695542e-10	0.195027704645725	-0.000574443121342816	-0.00341469236990816	0.0350952799289106
-0.8165	-0.000135	8.17737719e-12	5.26927563e-10	0.190023161406124	-0.00122407319408453	-0.00031841070686867	0.0351809699668945
-0.8165	-0.00013	8.2171863e-12	4.90699967e-10	0.180355861571725	0.000539200167194327	0.00353707946215407	0.0349417127487642
-0.8165	-0.000125	9.17662509e-12	4.56883975e-10	0.164531206374257	0.000113619487052489	0.00342874388450285	0.0345164319085034
-0.8165	-0.00012	8.55064307e-12	4.28395785e-10	0.149193006762523	-0.000244927383696194	-0.000228011144274531	0.0346385298214884
-0.8165	-0.000115	8.09286949e-12	4.00625704e-10	0.130339481082099	-0.00181743136553575	-0.00246171815912137	0.0350281329133389
-0.8165	-0.00011	6.797896e-12	3.75713507e-10	0.114553590946491	-0.00113371868756569	-0.0015764604353521	0.0349482045841881
-0.8165	-0.000105	7.44792744e-12	3.51025913e-10	0.113126229426481	-0.000557931446646206	0.0012886853621298	0.0350379472335884
-0.8165	-0.0001	6.6457462e-12	3.25644541e-10	0.114908142503926	7.95073197694373e-05	-0.00129997600088749	0.0353261776106418
-0.8165	-9.5e-05	7.25475808e-12	2.99478875e-10	0.120556487669766	0.00072619058292579	-0.000679308248698758	0.0351631516017419
-0.8165	-9e-05	7.46513416e-12	2.73328376e-10	0.120423500754289	-0.000535675837597332	0.00205482686414351	0.0351585602828107
-0.8165	-8.5e-05	8.08265037e-12	2.48002337e-10	0.11851572154686	-0.000206331436964503	0.00166614480480481	0.035154854959833
-0.8165	-8e-05	8.0396409e-12	2.24458643e-10	0.115437957206525	-0.0005596653685878	-0.000256379831241555	0.0350151847917347
-0.8165	-7.5e-05	7.52744846e-12	2.01004153e-10	0.110697954886656	-0.000518306409686684	-0.00262955613110531	0.0349339137957954
-0.8165	-7e-05	6.83917416e-12	1.7923865e-10	0.104361179851123	-0.000905383028448582	-0.003120893412252	0.0341702152773554
-0.8165	-6.5e-05	6.51213827e-12	1.61197445e-10	0.0940566519663479	-0.00132054310721543	-0.00114500710448391	0.0339528071594088
-0.8165	-6e-05	6.31628024e-12	1.42792674e-10	0.0829258999506324	-0.00208506985406463	-0.00224504683290819	0.0338342833106199
-0.8165	-5.5e-05	5.71878047e-12	1.26381116e-10	0.0749946820396381	-0.00135017406938916	-0.000704504573341382	0.0336807981671533
-0.8165	-5e-05	6.08230773e-12	1.09738891e-10	0.0751263399621251	-0.000841418010117434	0.00107479721546271	0.0336635294477081
-0.8165	-4.5e-05	7.01276359e-12	9.52754518e-11	0.0754592502422187	-0.000710813663385219	0.00197137488899164	0.0331434360914257
-0.8165	-4e-05	6.90834583e-12	8.03543152e-11	0.0710638347595042	-0.00140085564147528	0.000271051406326781	0.0325608581369899
-0.8165	-3.5e-05	6.72895725e-12	6.65448943e-11	0.0643954674953873	-0.00136209100684608	-0.0012130368690341	0.0324667839510862
-0.8165	-3e-05	5.86697797e-12	5.31864564e-11	0.0615794274819563	0.000138263303214211	-0.00105782399897534	0.0321509755795939
-0.8165	-2.5e-05	5.72846223e-12	3.98405386e-11	0.0628868349784986	0.00143899688288762	0.000227688637609522	0.0323175455723078
-0.8165	-2e-05	6.84008016e-12	2.62423572e-11	0.0643941439707883	0.00194081451972736	0.00216087584050379	0.0323905691484401
-0.8165	-1.5e-05	6.52319004e-12	1.19273045e-11	0.0652213197334148	0.00139753614721159	0.000466502686988588	0.0321594444988591
-0.8165	-9.99999999999997e-06	6.40709695e-12	-3.10182652e-12	0.0664097084236052	0.00179927374465464	0.00156737128485947	0.0321651733931143
-0.8165	-5.00000000000001e-06	7.18430259e-12	-1.79172434e-11	0.0689165139390571	0.000805805549135547	0.00237277399975753	0.0324278302048167
-0.8165	0	8.31535924e-12	-3.35264292e-11	0.0715817432044058	0.00235677001237247	0.00101549521278437	0.0324833635620456
