# qdac_Pg_set	qdac_bias_right_set	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "Plunger"	"DCbias_right"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 81	101
-1.585	-0.000144	0.538415557876071	-0.00917462313080763	0.0105578872043042	0.081686861814452
-1.585	-0.000138	0.538740729371946	-0.0105711190358382	0.0102279110999086	0.081295191399493
-1.585	-0.000132	0.539242268783127	-0.0104084485196087	0.00957091152780498	0.0828694477824023
-1.585	-0.000126	0.539038905335077	-0.00996429240845311	0.00922330505888331	0.0860695342698455
-1.585	-0.00012	0.538613627225724	-0.0109041011005517	0.00846082478534918	0.0888725031054781
-1.585	-0.000114	0.538094892940935	-0.0118221393111667	0.00702135875519037	0.0936138945823909
-1.585	-0.000108	0.537724087200097	-0.0125449097339266	0.00615985201505457	0.0955831356624974
-1.585	-0.000102	0.537799910960124	-0.0115956907518622	0.00417632356406516	0.0985129714776734
-1.585	-9.6e-05	0.537608623308705	-0.0119748451061756	0.00203361918816448	0.100755646254443
-1.585	-9e-05	0.537858102304744	-0.0115052863396926	0.00150017829439585	0.103275145574644
-1.585	-8.4e-05	0.538290730890832	-0.0124488776061362	-2.63638303485088e-05	0.106246601327947
-1.585	-7.8e-05	0.538054465271914	-0.0131317672683333	-0.00138865909568775	0.107353615114771
-1.585	-7.2e-05	0.537871228159411	-0.0129460622218271	-0.0012570057904683	0.112047720650503
-1.585	-6.6e-05	0.537775496846482	-0.0132016488398187	-0.00143111777328051	0.113955652994039
-1.585	-6e-05	0.537840601149527	-0.0130118556326525	-0.00145505197222808	0.12014199464984
-1.585	-5.4e-05	0.537556207342018	-0.0130205378469093	-0.00108316145230618	0.12207974458734
-1.585	-4.8e-05	0.537239830184978	-0.0137230930666515	-0.00107141303181725	0.121670851938023
-1.585	-4.2e-05	0.536174753542928	-0.0143774613125925	6.71111834539549e-05	0.121144132753809
-1.585	-3.6e-05	0.5361558085491	-0.0161912046170871	0.000868698792538175	0.11971262564798
-1.585	-3e-05	0.536522414034297	-0.0141787247409392	0.00108019907389508	0.119918395496063
-1.585	-2.4e-05	0.537200933853532	-0.015537896011319	0.000928293392645024	0.117898543258104
-1.585	-1.8e-05	0.536163509045181	-0.015960008869019	0.000597991790670172	0.116575116733093
-1.585	-1.2e-05	0.536017855685704	-0.0157060411082373	5.39708100254644e-05	0.110008912472537
-1.585	-5.99999999999998e-06	0.536738203274833	-0.0160876305845598	-0.000439621534233877	0.0995802685756494
-1.585	0	0.536861586444951	-0.0190268732710172	-1.88718473335104e-05	0.0942216659972817
-1.585	5.99999999999998e-06	0.53629603657348	-0.0195692163402571	0.000167908386792907	0.0898145356764156
-1.585	1.2e-05	0.535593015094661	-0.0186409344838044	0.00280829660597906	0.106644708887837
-1.585	1.8e-05	0.535317590647405	-0.0160793175351271	0.00402808637474225	0.125115888989547
-1.585	2.4e-05	0.536724814899783	-0.0145512354922295	0.00622790827053274	0.151731910494267
-1.585	3e-05	0.536705651123311	-0.0133519099419587	0.00737697883940523	0.169281074971613
-1.585	3.6e-05	0.53530485854982	-0.0151606558458869	0.00743361422294944	0.175589388752828
-1.585	4.2e-05	0.535367687715371	-0.0147986868067713	0.00773978601994019	0.160968495921593
-1.585	4.8e-05	0.53521481511586	-0.016197440771377	0.00770540034888379	0.144493049277281
-1.585	5.4e-05	0.534327550227727	-0.0168612104199728	0.00739414022757084	0.124822711801127
-1.585	6e-05	0.534129174596465	-0.0194080211166957	0.00810475281561179	0.113186728737736
-1.585	6.6e-05	0.534524481973399	-0.0191170561841984	0.00713952847887652	0.10864270655769
-1.585	7.2e-05	0.534785074206994	-0.0203832758038074	0.00686528398744987	0.108188540605446
-1.585	7.8e-05	0.533966545099045	-0.0199165924226446	0.00625357891251957	0.108769360239423
-1.585	8.4e-05	0.533658437240076	-0.0206520129002021	0.00569240124918508	0.108478720720624
-1.585	9e-05	0.533819535399921	-0.0195566155073265	0.00528035531666341	0.106673563920378
-1.585	9.6e-05	0.534180102963314	-0.0193640549299036	0.00472914750163643	0.106480373029075
-1.585	0.000102	0.534295129336396	-0.0203952135068708	0.00470760535510048	0.108190804817901
-1.585	0.000108	0.534529732334058	-0.0205860444778245	0.00491123609803898	0.112410727454816
-1.585	0.000114	0.534442182796746	-0.019929901505311	0.00545475160782777	0.11535778003126
-1.585	0.00012	0.533996384571274	-0.0199795610371147	0.00500531848746974	0.118255523100885
-1.585	0.000126	0.5340434189406	-0.0192128244275627	0.00557663827623319	0.118583013493132
-1.585	0.000132	0.534121211580002	-0.0191484229056275	0.00465254234109508	0.118775668413934
-1.585	0.000138	0.533361705139045	-0.019065911788632	0.0041187040823732	0.119040253087846
-1.585	0.000144	0.532921113513005	-0.0199732852318177	0.00372117761520136	0.121028997019941
-1.585	0.00015	0.532778172832821	-0.0192155726560997	0.00212622047403298	0.12792932023722
-1.585	0.000156	0.532523574736314	-0.0204540392694827	0.00137986502085267	0.133409074571854
-1.585	0.000162	0.532671984559801	-0.0199410215760075	-0.000213620480697772	0.144007031221602
-1.585	0.000168	0.532558183289665	-0.0191536226634627	-0.00128509326682838	0.150778644369413
-1.585	0.000174	0.531945686547832	-0.0194960738108687	-0.00229755440459745	0.15412124496256
-1.585	0.00018	0.532289803037535	-0.0208560886917642	-0.00307711317515776	0.156492400105812
-1.585	0.000186	0.53215198143433	-0.0195944699621812	-0.00311777977883297	0.158284299779454
-1.585	0.000192	0.531899789782487	-0.0203426006548307	-0.00348593643368558	0.158484611453902
-1.585	0.000198	0.531607607956444	-0.0184701560100765	-0.00331250168073472	0.156432764913186
-1.585	0.000204	0.53077197149734	-0.0193301505407331	-0.00274893914305128	0.150007040248864
-1.585	0.00021	0.530545944055869	-0.0181929021398825	-0.00253593109596455	0.143921702144915
-1.585	0.000216	0.530417266787355	-0.0190878114780155	-0.00237243269295939	0.137768601747242
-1.585	0.000222	0.530011021194283	-0.0192217240390442	-0.0023529886346375	0.134334459164723
-1.585	0.000228	0.529634308791831	-0.0191889134721922	-0.00296887193966477	0.133153678005606
-1.585	0.000234	0.529739271985395	-0.0196863729109717	-0.00315421055554278	0.134277558529654
-1.585	0.00024	0.528993766459216	-0.0193664804808179	-0.00244567571719829	0.138048303045206
-1.585	0.000246	0.528795040832098	-0.0193439299670927	-0.00162146489887533	0.141880815703299
-1.585	0.000252	0.52868692744093	-0.0198078022249932	-0.0018048536056004	0.141646037686568
-1.585	0.000258	0.528909060861389	-0.0188519177632855	-0.00134788481895844	0.142206949755899
-1.585	0.000264	0.528978409204792	-0.0195886467257208	-0.000723756828319972	0.144387287599882
-1.585	0.00027	0.528909760923571	-0.0186358222319803	-5.12475877550942e-05	0.147689744915607
-1.585	0.000276	0.528660544447914	-0.0210693143070805	-0.00052155544642547	0.15112415001616
-1.585	0.000282	0.528613378818396	-0.0190973605467409	0.000283822871107073	0.154938023943242
-1.585	0.000288	0.528673889085226	-0.0192450046791254	0.00118115041111055	0.157367151667261
-1.585	0.000294	0.528493802170327	-0.0188076070224854	-0.000322225540280031	0.156396548457731
-1.585	0.0003	0.528597977802745	-0.0187484517458217	7.14699584553617e-05	0.155337586285573

-1.59	-0.0003	0.53832625824203	-0.00223953995039708	0.00274962705473919	0.130593532247833
-1.59	-0.000294	0.53807577292569	-0.00308456381412955	0.00196264533260413	0.131296761534931
-1.59	-0.000288	0.538705289543202	-0.00293157362517219	0.00258616163731667	0.130092485071765
-1.59	-0.000282	0.538444347290261	-0.00366438499472676	0.00348111883021867	0.129330265946816
-1.59	-0.000276	0.538415820396453	-0.00266400862778666	0.00386004587467285	0.130787477878187
-1.59	-0.00027	0.538490156556642	-0.00392978046387154	0.00426534258199911	0.132299544993675
-1.59	-0.000264	0.538009531042154	-0.00270028900399521	0.00407043233746141	0.132645105331385
-1.59	-0.000258	0.538007430926078	-0.00385879105543492	0.00489835702404007	0.131901743703649
-1.59	-0.000252	0.538900777450263	-0.0038176517156451	0.00484605659497894	0.129334783434944
-1.59	-0.000246	0.53859288835045	-0.00500577618386307	0.00525527089518588	0.127183869409051
-1.59	-0.00024	0.538116025596782	-0.00399549320511512	0.00441651668403462	0.125253929363652
-1.59	-0.000234	0.539007228243665	-0.00524908259543011	0.00569844085731198	0.123458562271666
-1.59	-0.000228	0.538265222957925	-0.00468004547729273	0.00710458085682214	0.122947911336143
-1.59	-0.000222	0.537561151421068	-0.00567341454501226	0.00728778173371392	0.123282380316911
-1.59	-0.000216	0.538361960591155	-0.0057583665948877	0.00732869478896799	0.12424197967316
-1.59	-0.00021	0.539408792278069	-0.00374507968302598	0.00860382290760436	0.125827004735624
-1.59	-0.000204	0.538945930439179	-0.00522681032277315	0.00917543119184488	0.125549862983197
-1.59	-0.000198	0.537785341243356	-0.00463029194482341	0.0109553876930923	0.129533541881808
-1.59	-0.000192	0.537260481561288	-0.00579330396253327	0.0112591660701977	0.131280540150133
-1.59	-0.000186	0.536891163396797	-0.00510451757273245	0.011819732901972	0.131097620248975
-1.59	-0.00018	0.536502243937524	-0.0076262500008579	0.011351384859947	0.126477391469811
-1.59	-0.000174	0.536509988194832	-0.00859758880419623	0.0108806850999255	0.11891030699979
-1.59	-0.000168	0.537567320579574	-0.00799263534735248	0.0104800644831107	0.106105421685975
-1.59	-0.000162	0.537851976883975	-0.009539447729505	0.0100128881980855	0.0984708046275652
-1.59	-0.000156	0.537785822522893	-0.00974684805747915	0.00811853976194949	0.0879178150132306
-1.59	-0.00015	0.538352509974855	-0.0101312192604656	0.00784042929216532	0.0813369480638534
-1.59	-0.000144	0.539896855791746	-0.00899516244235323	0.00745231174786135	0.0754006869976397
-1.59	-0.000138	0.541021305096644	-0.00890709197355836	0.00690845510204421	0.0715001003099165
-1.59	-0.000132	0.540557174417072	-0.00890386041225362	0.00689638955864867	0.0718492100988924
-1.59	-0.000126	0.540896609348107	-0.00990037285195286	0.00635816541423461	0.0767762341562566
-1.59	-0.00012	0.54094443125509	-0.00994290271353507	0.00561931067656411	0.0812807802895717
-1.59	-0.000114	0.540334165936503	-0.0106533854101273	0.00453867646642136	0.0872361285559832
-1.59	-0.000108	0.540164492220467	-0.0104338484405054	0.00359504452341238	0.0909774875345357
-1.59	-0.000102	0.540571219093076	-0.00952140239626766	0.00267842195818499	0.0937813478354531
-1.59	-9.6e-05	0.540594058107916	-0.0100040159320856	0.00202903299639074	0.0939382347676386
-1.59	-9e-05	0.539781523160545	-0.0103827580523532	0.00014840558879564	0.0940643196614748
-1.59	-8.4e-05	0.53861135208823	-0.0109937049716622	0.000267768807184005	0.0946859388691306
-1.59	-7.8e-05	0.538470030244586	-0.010048459982549	-0.000971195153716877	0.0948720746073834
-1.59	-7.2e-05	0.538971307111895	-0.0108125447568858	-0.00263862323430192	0.0985416514981927
-1.59	-6.6e-05	0.538928298023772	-0.0103685547697366	-0.00224587232691019	0.101908173983963
-1.59	-6e-05	0.53861135208823	-0.0108321638267599	-0.00299528262064182	0.105035980696602
-1.59	-5.4e-05	0.539614868405412	-0.0106872487809579	-0.0025064655743422	0.106237883565387
-1.59	-4.8e-05	0.539780691861662	-0.0111778697794237	-0.0015117505923894	0.10753458801247
-1.59	-4.2e-05	0.539335549937144	-0.0115366311845016	-0.000901932617318735	0.107542715111218
-1.59	-3.6e-05	0.539453682746603	-0.0115598967846265	0.000162322885821298	0.107355179279138
-1.59	-3e-05	0.539844133543451	-0.0124052600751157	-0.000451535779893808	0.109534806140599
-1.59	-2.4e-05	0.539747483409185	-0.0117281293873209	-0.000350616872801098	0.109693016595034
-1.59	-1.8e-05	0.538907559148497	-0.013237214471402	-0.000749608292659304	0.107002574727511
-1.59	-1.2e-05	0.538867350238632	-0.012733242688381	-0.00199114897416803	0.0991382987410933
-1.59	-5.99999999999998e-06	0.538472392904533	-0.0136179165844381	-0.00191885056816846	0.0875569849153624
-1.59	0	0.538512251771563	-0.0152629213935365	-0.0015277827798567	0.077475826483728
-1.59	5.99999999999998e-06	0.538842848626026	-0.0164119338529963	-0.000219751504171918	0.0741385746799405
-1.59	1.2e-05	0.538352203693246	-0.0160710249949818	0.00330683944142867	0.0875886510723405
-1.59	1.8e-05	0.537355994115062	-0.0142865140911446	0.00443859856340877	0.106212824096969
-1.59	2.4e-05	0.537267350758486	-0.0159948361707194	0.0058019164456357	0.128176808468573
-1.59	3e-05	0.536606507068907	-0.011754912993346	0.0071415171844594	0.139403220712824
-1.59	3.6e-05	0.536127762934829	-0.0134425864425513	0.00791408728511549	0.141616591990214
-1.59	4.2e-05	0.535399539804711	-0.0146626358232073	0.00821009747294821	0.132759759783367
-1.59	4.8e-05	0.535323759805911	-0.0152908412075527	0.00775206554234602	0.119619431988229
-1.59	5.4e-05	0.535301358332871	-0.0151286369330181	0.00715379533976732	0.104376624620955
-1.59	6e-05	0.535988978772549	-0.0170794812903897	0.00737397492996904	0.0952954603995431
-1.59	6.6e-05	0.536373829212882	-0.017337291102027	0.00811953719118102	0.0907443721273156
-1.59	7.2e-05	0.53705055517416	-0.0184002156456295	0.00683510337942778	0.0904028917476782
-1.59	7.8e-05	0.536536589970493	-0.018546409096162	0.00691440070997527	0.0916029077723583
-1.59	8.4e-05	0.536791975581166	-0.0185948148342861	0.00552847796459944	0.0920588730626963
-1.59	9e-05	0.537351093797239	-0.019291185856271	0.0035786768401117	0.0930353610344351
-1.59	9.6e-05	0.536644615839207	-0.0196043512793891	0.00351537392604245	0.0931836833378174
-1.59	0.000102	0.536715189262065	-0.0198008810644508	0.00286932248952325	0.0935998499040374
-1.59	0.000108	0.536942835563565	-0.0185874424722399	0.0031866075207814	0.0956723806220182
-1.59	0.000114	0.537128304075825	-0.0185093572334832	0.00438181756467576	0.0985801759179343
-1.59	0.00012	0.537161906285385	-0.0185841268233736	0.00463785059885868	0.102684492478228
-1.59	0.000126	0.537031916438451	-0.0177817931345234	0.005260267270194	0.104609488446925
-1.59	0.000132	0.536043276096157	-0.0176798516318293	0.00465203918282387	0.105237014295054
-1.59	0.000138	0.534002159972696	-0.017548900594564	0.00425305895759487	0.104969454423816
-1.59	0.000144	0.533713084606519	-0.0170440291427313	0.00303961865627667	0.105454553672252
-1.59	0.00015	0.53530078953088	-0.0164507741153408	0.00248745272125077	0.108714133152998
-1.59	0.000156	0.535125777978711	-0.0179458076848742	0.00219286125515175	0.114011066029269
-1.59	0.000162	0.535016920787625	-0.0183630010766891	0.00154315423030095	0.120829483834026
-1.59	0.000168	0.534714325786207	-0.0188348760121599	0.000571447928283295	0.125878195620506
-1.59	0.000174	0.534274565459049	-0.0183866960021674	0.000241486500787769	0.129441660809872
-1.59	0.00018	0.533030670766273	-0.0189821400412928	-0.000446222666293332	0.131431137602754
-1.59	0.000186	0.531495250548407	-0.0187803038509002	-0.00135566086996017	0.132753459367019
-1.59	0.000192	0.531403106951392	-0.0176147186162055	-0.00134953076514294	0.128853425059669
-1.59	0.000198	0.531447778660771	-0.0175613811069057	-0.000595821707087002	0.125078042739629
-1.59	0.000204	0.531888195265394	-0.0169377205545251	-0.00131022767938856	0.118838836650303
-1.59	0.00021	0.531683825497044	-0.0167227899437906	-0.00174899705771126	0.115628905763637
-1.59	0.000216	0.531445634759979	-0.0176427136304723	-0.00211588043520218	0.112892446790918
-1.59	0.000222	0.531091323830566	-0.0179387744075048	-0.00264714804085847	0.111999964371267
-1.59	0.000228	0.530914518396951	-0.0175570632434955	-0.00193388789008864	0.112838346338806
-1.59	0.000234	0.530934338474378	-0.01780240895008	-0.00182280476754326	0.114061633435291
-1.59	0.00024	0.53068892849728	-0.0179966129955289	-0.00228671240389403	0.114210305760368
-1.59	0.000246	0.5312312018356	-0.0182470272014019	-0.00182514828180135	0.117769417536846
-1.59	0.000252	0.531117663085846	-0.0185326624846152	-0.00201355216373813	0.121157028919585
-1.59	0.000258	0.530648675849677	-0.0174353399646657	-0.00222960633492906	0.124253596066169
-1.59	0.000264	0.530152868078692	-0.0179277787589258	-0.00197112570260623	0.1262483013297
-1.59	0.00027	0.52986633039388	-0.0175239792211226	-0.00173455210892216	0.127242388901799
-1.59	0.000276	0.53024133641385	-0.0172565834244184	-0.00112866010131088	0.128376332591271
-1.59	0.000282	0.530693653817175	-0.0169934234544448	-0.000861293273810719	0.128581282074905
-1.59	0.000288	0.530088463814339	-0.0165285175345202	-0.00037522689154953	0.127831182500767
-1.59	0.000294	0.529811595528473	-0.0168075392948578	-0.000649588840763423	0.126938437563083
-1.59	0.0003	0.529674167682351	-0.015924489724637	-0.000655154815306477	0.127608152137236

-1.595	-0.0003	0.522866480283106	-0.00270074054750837	0.00293591541584951	0.116931866872888
-1.595	-0.000294	0.522926859266255	-0.00371352837918482	0.00379493917944211	0.117224573718555
-1.595	-0.000288	0.522751978950787	-0.00435516931919584	0.00337539099319059	0.117907928253704
-1.595	-0.000282	0.521812123098039	-0.00303675933647094	0.00506072913192325	0.11865087422965
-1.595	-0.000276	0.521637811584562	-0.00306824774558692	0.0049947613933295	0.118616484456595
-1.595	-0.00027	0.521755900632794	-0.00286008823666797	0.00497309003936353	0.119402001995306
-1.595	-0.000264	0.522063920992799	-0.0030509120294181	0.0051043466629438	0.118158424497432
-1.595	-0.000258	0.521587670755369	-0.00250640387594514	0.00508578210592075	0.117783571597126
-1.595	-0.000252	0.521148873010775	-0.00260908610164819	0.00537852586698903	0.1176912748734
-1.595	-0.000246	0.520557027645253	-0.0033878598837907	0.00513004157397216	0.116915951757954
-1.595	-0.00024	0.520994906592	-0.0034379569444748	0.00551381664404986	0.115170484841298
-1.595	-0.000234	0.520365521234678	-0.00415785540012908	0.00566852721039104	0.112626483901444
-1.595	-0.000228	0.52031021759077	-0.00322173391461188	0.0060469134964487	0.109271588745466
-1.595	-0.000222	0.51995179390468	-0.00417532271661907	0.00647898902425261	0.10668266452203
-1.595	-0.000216	0.51972458514498	-0.003564184378469	0.00712548653518865	0.106893170622094
-1.595	-0.00021	0.52010584782242	-0.00374712923268718	0.00778091373798841	0.109840540407534
-1.595	-0.000204	0.519865819466171	-0.00398717126837152	0.00871274778201705	0.11239359819721
-1.595	-0.000198	0.519701352349567	-0.00498324823007209	0.0089390131260074	0.117539944559992
-1.595	-0.000192	0.519837948873317	-0.0036860276358783	0.00979486480504077	0.121752221377696
-1.595	-0.000186	0.519926942249239	-0.00538080785383125	0.0101130686468304	0.120626536047163
-1.595	-0.00018	0.51652471742139	-0.00513707861133059	0.00912165136811735	0.112396004606639
-1.595	-0.000174	0.514539079939765	-0.00607703804593984	0.00827541028543669	0.103165785223408
-1.595	-0.000168	0.515477448192676	-0.00726319465963679	0.00774446005910007	0.0908200755686333
-1.595	-0.000162	0.51871551220902	-0.00702908182412474	0.00666261102273583	0.0823615642171365
-1.595	-0.000156	0.519605270993803	-0.0068561239092869	0.00627888996030732	0.0719275715285403
-1.595	-0.00015	0.519595164076547	-0.00576461300382128	0.00549216682445981	0.066724898786978
-1.595	-0.000144	0.519442378976001	-0.00760501754287026	0.00496034495857692	0.064213411715207
-1.595	-0.000138	0.522362315715085	-0.00821954331215755	0.00509034505404686	0.0647910045729575
-1.595	-0.000132	0.526444022968222	-0.00856846305126943	0.00443867478921772	0.0664549981387547
-1.595	-0.000126	0.526598208146152	-0.00881724335974145	0.00379335211172162	0.0688011813172518
-1.595	-0.00012	0.526936286737541	-0.00867450160216924	0.00328362374695447	0.0713709909961823
-1.595	-0.000114	0.526630935319092	-0.00934743816512229	0.00218657912611086	0.078751250618994
-1.595	-0.000108	0.526584557250721	-0.00837242822071704	0.00148393947705609	0.084184703454485
-1.595	-0.000102	0.525816562752538	-0.00825681530649193	0.000653290147385962	0.0889401341390107
-1.595	-9.6e-05	0.525864997199248	-0.00858668134494229	0.000180287592364204	0.0899989267675384
-1.595	-9e-05	0.525365207908287	-0.00937958560210707	-0.000330404938274926	0.0904043082466798
-1.595	-8.4e-05	0.524554160560754	-0.00881413348635844	-0.00206515528111526	0.0892838732627118
-1.595	-7.8e-05	0.525687972982988	-0.0101849238839425	-0.00293774278273849	0.0874500419103384
-1.595	-7.2e-05	0.526133814969688	-0.0102240587946443	-0.00430437733939001	0.088804079054153
-1.595	-6.6e-05	0.524823372111766	-0.0102283281197366	-0.00459385809167351	0.0896381951171624
-1.595	-6e-05	0.524907815189211	-0.0114652715856826	-0.00433746067821394	0.0915422170439065
-1.595	-5.4e-05	0.524799089258315	-0.0104490744467185	-0.00410815724264176	0.0941765786431593
-1.595	-4.8e-05	0.52466170517342	-0.0108392586317565	-0.00225160429751148	0.0975648025656267
-1.595	-4.2e-05	0.525049574551166	-0.0107123280751136	-0.00270269062764251	0.102044420488367
-1.595	-3.6e-05	0.525403972979542	-0.0119322489318885	-0.0019136241485416	0.102321901328055
-1.595	-3e-05	0.524885063673335	-0.0125903142970452	-0.000987582662521092	0.101450299975954
-1.595	-2.4e-05	0.524528215109537	-0.0124732534358687	-0.00132972702714312	0.0972376184408945
-1.595	-1.8e-05	0.524531540328558	-0.0120998676265826	-0.0015103945945641	0.0942063415485092
-1.595	-1.2e-05	0.524582818714753	-0.0131779757907256	-0.00250982053244106	0.0849232850784091
-1.595	-5.99999999999998e-06	0.524209869049632	-0.0134930157519528	-0.00259606893267348	0.0788958375176072
-1.595	0	0.523397552884906	-0.0125649225799105	-0.00178692705466147	0.0721060505107985
-1.595	5.99999999999998e-06	0.522995551308702	-0.0106028111693208	-0.00160794559721123	0.0700128410815964
-1.595	1.2e-05	0.522942391542097	-0.0119769862633764	-0.000660468826164787	0.0803206504312133
-1.595	1.8e-05	0.52253548964807	-0.0129677773287986	0.000665932126675094	0.0909912970391634
-1.595	2.4e-05	0.522506218977832	-0.0125478329740159	0.0018401341598977	0.107883014163231
-1.595	3e-05	0.522531901908667	-0.0168609506370753	0.00386518410488072	0.114630639788323
-1.595	3.6e-05	0.522909139351883	-0.0146027941731931	0.00439202019217367	0.11673371002662
-1.595	4.2e-05	0.522967068176121	-0.0151115541633176	0.00535376412313421	0.107863040968489
-1.595	4.8e-05	0.522934866043944	-0.0161405360340754	0.0059994928820307	0.0983549360329108
-1.595	5.4e-05	0.523430673814929	-0.0163700281538231	0.00619512641673008	0.0860414613206624
-1.595	6e-05	0.5231538492668	-0.0157208665019115	0.00492183865405709	0.0803752704463023
-1.595	6.6e-05	0.522422650937007	-0.0164441728977555	0.00566474190161537	0.0794618139846983
-1.595	7.2e-05	0.522210886954185	-0.0158832457879983	0.00529539674022967	0.0817484822939768
-1.595	7.8e-05	0.522469422785952	-0.0157002752974058	0.00518346111995165	0.0837463268277239
-1.595	8.4e-05	0.522099579604187	-0.0159011666988832	0.00438878111089084	0.0831787096270376
-1.595	9e-05	0.521605084411622	-0.0154572744723887	0.00342914210410369	0.082463541269544
-1.595	9.6e-05	0.521792434304292	-0.0154914427459853	0.00316027511649506	0.0820112019996997
-1.595	0.000102	0.521760888449581	-0.0150243847306673	0.00321568131717568	0.0828670577804966
-1.595	0.000108	0.5205777227593	-0.0154064486524466	0.00340142704001241	0.0838873423968066
-1.595	0.000114	0.520820245035687	-0.0166454416680538	0.00503257209541355	0.0873076262497779
-1.595	0.00012	0.521572050980563	-0.0172383521414363	0.00494729326615187	0.0901253945028152
-1.595	0.000126	0.520481641427025	-0.0160325333886436	0.00583672460561636	0.0930541857165999
-1.595	0.000132	0.520526706893487	-0.016626190395671	0.00592608236645262	0.0941721924152229
-1.595	0.000138	0.520700143346854	-0.0157348742636886	0.00515262900427375	0.0939128362119607
-1.595	0.000144	0.520819851278604	-0.0161010955368237	0.00446072761376807	0.0937959175475235
-1.595	0.00015	0.52031603672993	-0.0155849973663289	0.0036321107424984	0.0949915200023089
-1.595	0.000156	0.520286591038274	-0.0160945490104366	0.00292524791398957	0.100216205916475
-1.595	0.000162	0.519831998473966	-0.0157987083652946	0.00278350922551501	0.10530681109355
-1.595	0.000168	0.519261373263254	-0.0152666691021868	0.00219726594076565	0.110837154710122
-1.595	0.000174	0.519962775882045	-0.0141985174552675	0.00148712010717522	0.114256683824042
-1.595	0.00018	0.520078546031556	-0.0144322495037442	0.000925597291621681	0.117004179465089
-1.595	0.000186	0.519596651676385	-0.0154502548678775	0.000378590309635476	0.114737079635545
-1.595	0.000192	0.519562130645488	-0.0147859902645375	-0.000323464165843915	0.110274240946368
-1.595	0.000198	0.519596345418266	-0.0157214612679572	-0.000110847363234228	0.105159232592435
-1.595	0.000204	0.51917474254728	-0.0157172363791845	-3.1038345058798e-05	0.100007996843915
-1.595	0.00021	0.518940577067928	-0.0150751107393079	-0.000385747795601449	0.0960248867308516
-1.595	0.000216	0.51903232688437	-0.0152072772863436	-0.0011600575864597	0.0951836717629612
-1.595	0.000222	0.517593163020198	-0.0153076054013939	-0.00134559146671722	0.0957223573642274
-1.595	0.000228	0.514240860215407	-0.0151492363412857	-0.00140178846680388	0.0965897912522444
-1.595	0.000234	0.513071432943011	-0.0152219946654241	-0.00105870256047659	0.0984759346554205
-1.595	0.00024	0.512041927413386	-0.0150370183781759	-0.000814115265762074	0.100678859928295
-1.595	0.000246	0.512926742119118	-0.0158123729401616	-0.00169700016429477	0.102615439477302
-1.595	0.000252	0.514813891847293	-0.0155189209293576	-0.00107385379371594	0.105890715309129
-1.595	0.000258	0.515632245933824	-0.0149427910571053	-0.000830453210760466	0.108621562972107
-1.595	0.000264	0.516184976208746	-0.0136169280425175	-0.000704214966780152	0.110655536457647
-1.595	0.00027	0.516556963291303	-0.0150130650371328	-9.39405879377656e-05	0.111339623853584
-1.595	0.000276	0.51641314752752	-0.0149083862440943	-0.000536802175470475	0.111668492463742
-1.595	0.000282	0.516218709678497	-0.0157512255397004	-0.000140653251507115	0.110331940069969
-1.595	0.000288	0.516267450406816	-0.0157567930950267	0.00013619381067167	0.109991137860155
-1.595	0.000294	0.516010008394314	-0.0160503749972795	0.000603698124826651	0.109683981623477
-1.595	0.0003	0.516251524350401	-0.0144578504143418	0.000607637722346142	0.111097648486829

-1.6	-0.0003	0.492389747367565	-0.00125580566233454	0.00232015191853805	0.0749415113385984
-1.6	-0.000294	0.491356129057773	-0.00129902446095159	0.0018521860305994	0.0737099549487396
-1.6	-0.000288	0.491211175736988	-0.00215966511595186	0.00190282590072622	0.0743455203896057
-1.6	-0.000282	0.491210825717642	-0.00176465683286278	0.00166289102531681	0.0750480168159165
-1.6	-0.000276	0.491679200414083	-0.00212202002554134	0.00176505197616448	0.0736140376705626
-1.6	-0.00027	0.492586679136727	-0.00123281727783696	0.00233522701149428	0.0734020385046188
-1.6	-0.000264	0.495432367214586	-0.00254952593967725	0.00298073136603747	0.07350340848569
-1.6	-0.000258	0.496329257740437	-0.00175633011068927	0.00244733149051476	0.0734658849108106
-1.6	-0.000252	0.496054533331874	-0.00211802193415397	0.00269015559510735	0.073539947618533
-1.6	-0.000246	0.49487998695901	-0.00191703960863893	0.00273871549372172	0.0724400436780716
-1.6	-0.00024	0.494908163809983	-0.00242825762257522	0.00314337248566866	0.0713144786662483
-1.6	-0.000234	0.495568569957762	-0.00303035569060697	0.00332370925744223	0.0703821318923839
-1.6	-0.000228	0.494701868923485	-0.00236035416048945	0.0033296794761893	0.0693894334749795
-1.6	-0.000222	0.490860758828588	-0.00276058988850533	0.00354587208436541	0.0677130742502123
-1.6	-0.000216	0.488707110252184	-0.00214315797034257	0.00417892959562801	0.0674009848759654
-1.6	-0.00021	0.487761829017359	-0.00265125551447769	0.00423919270924303	0.0682872926687188
-1.6	-0.000204	0.48742550054619	-0.00215992199329656	0.00464974010514372	0.0701778824568374
-1.6	-0.000198	0.487926777436989	-0.00264122704397832	0.00465219812909644	0.0715693283228643
-1.6	-0.000192	0.488365356422428	-0.00149856781197606	0.00464994793150873	0.073342337684246
